frame_index,object_id_temp,centroid_x_px,centroid_y_px,area_px,equivalent_diameter_px,bbox_x,bbox_y,bbox_width,bbox_height,mean_intensity
129,4,291.335,329.4,400,22.56758334191025,264,317,53,21,91.8825
129,5,548.3015873015873,321.6190476190476,63,8.95623198216277,540,320,17,5,66.84126984126983
129,6,381.8829268292683,328.93658536585366,205,16.15593100600236,369,324,26,11,106.91707317073171
129,7,45.611111111111114,339.05555555555554,36,6.770275002573076,41,337,10,5,59.80555555555556
129,8,791.4176470588235,349.61176470588236,170,14.712264360219255,782,345,20,10,118.15294117647059
129,9,560.1234567901234,364.4691358024691,81,10.155412503859614,554,361,13,8,81.82716049382717
130,1,1248.4944649446495,295.5940959409594,271,18.575465448360347,1231,286,38,20,89.38745387453875
130,2,1050.3182897862232,309.94061757719714,421,23.152404806704283,1032,298,36,23,118.97387173396675
130,3,291.07323232323233,329.510101010101,396,22.45446191105733,264,317,53,21,92.10353535353535
130,4,1098.2142857142858,319.60714285714283,28,5.970821321441846,1094,318,10,4,57.892857142857146
130,5,537.0,322.3943661971831,71,9.507891862878783,528,320,19,6,67.16901408450704
130,6,382.5217391304348,328.8937198067633,207,16.23454913941803,369,324,27,11,106.43478260869566
130,7,49.51162790697674,338.74418604651163,43,7.399277020331919,44,337,12,5,62.25581395348837
130,8,779.210843373494,350.30120481927713,166,14.538148590038452,769,346,21,10,116.50602409638554
130,9,560.1234567901234,364.4691358024691,81,10.155412503859614,554,361,13,8,81.82716049382717
131,1,1248.6643109540637,295.2756183745583,283,18.982275710779543,1230,286,39,20,88.14840989399293
131,2,1050.3208430913348,309.9859484777518,427,23.31680264534386,1032,298,36,23,117.7400468384075
131,3,291.3462469733656,329.3995157384988,413,22.93137440223813,264,317,53,21,90.19370460048427
131,4,1081.9074074074074,321.98148148148147,54,8.291859587312052,1075,320,15,5,61.129629629629626
131,5,524.3188405797101,322.9710144927536,69,9.373021315815206,516,321,18,5,64.6376811594203
131,6,382.4675925925926,328.9074074074074,216,16.583719174624104,369,324,27,11,104.90277777777777
131,7,54.25,338.875,48,7.817640190446719,49,337,11,5,60.916666666666664
131,8,758.9631578947368,353.9421052631579,190,15.553633450087505,746,350,27,9,96.2578947368421
131,9,560.144578313253,364.4578313253012,83,10.280023453913834,554,361,13,8,81.02409638554217
132,1,1248.8093525179856,294.9352517985611,278,18.81384047546846,1231,286,39,19,89.0431654676259
132,2,1050.0281690140846,310.32159624413146,426,23.28948359361322,1031,299,37,22,118.1244131455399
132,3,291.162962962963,329.320987654321,405,22.708192698181442,264,317,53,21,90.84691358024692
132,4,1066.8076923076924,321.28205128205127,78,9.965574970333758,1058,319,18,6,63.38461538461539
132,5,513.952380952381,323.8253968253968,63,8.95623198216277,506,322,17,5,65.82539682539682
132,6,382.70531400966183,329.1497584541063,207,16.23454913941803,369,325,27,10,107.83091787439614
132,7,59.020833333333336,339.0833333333333,48,7.817640190446719,53,337,12,5,61.083333333333336
132,8,744.0228571428571,353.0514285714286,175,14.927053303604616,734,348,21,11,110.61714285714285
132,9,560.1951219512196,364.5,82,10.217907939900583,554,361,13,8,81.46341463414635
133,1,1249.1702127659576,294.23758865248226,282,18.948708441878455,1231,286,39,18,88.66312056737588
133,2,1051.3491228070175,312.6666666666667,570,26.939683377854365,1031,298,38,28,106.09473684210526
133,3,1265.5,305.0,2,1.5957691216057308,1265,305,2,1,52.5
133,4,291.162962962963,329.320987654321,405,22.708192698181442,264,317,53,21,90.84691358024692
133,5,500.609375,325.625,64,9.0270333367641,492,324,18,5,65.515625
133,6,382.2980769230769,329.3269230769231,208,16.273715780512877,369,325,27,10,106.92788461538461
133,7,65.12121212121212,339.54545454545456,33,6.4820448144285745,61,338,9,4,60.75757575757576
133,8,733.1929824561404,352.4035087719298,171,14.755472278097805,723,348,21,10,113.5906432748538
133,9,560.1951219512196,364.5,82,10.217907939900583,554,361,13,8,81.46341463414635
134,1,1249.1702127659576,294.23758865248226,282,18.948708441878455,1231,286,39,18,88.66312056737588
134,2,1051.3491228070175,312.6666666666667,570,26.939683377854365,1031,298,38,28,106.09473684210526
134,3,1265.5,305.0,2,1.5957691216057308,1265,305,2,1,52.5
134,4,291.162962962963,329.320987654321,405,22.708192698181442,264,317,53,21,90.84691358024692
134,5,500.609375,325.625,64,9.0270333367641,492,324,18,5,65.515625
134,6,382.2980769230769,329.3269230769231,208,16.273715780512877,369,325,27,10,106.92788461538461
134,7,65.12121212121212,339.54545454545456,33,6.4820448144285745,61,338,9,4,60.75757575757576
134,8,733.1929824561404,352.4035087719298,171,14.755472278097805,723,348,21,10,113.5906432748538
134,9,560.1951219512196,364.5,82,10.217907939900583,554,361,13,8,81.46341463414635
135,1,1249.0685920577616,294.3429602888087,277,18.77997214831907,1231,286,39,18,89.45848375451264
135,2,1050.046554934823,312.7895716945996,537,26.148224328293928,1033,298,37,29,109.81378026070763
135,3,1268.5,305.0,4,2.256758334191025,1267,305,4,1,54.25
135,4,291.3065326633166,329.36683417085425,398,22.511093682995384,264,317,53,21,91.27638190954774
135,5,382.35714285714283,329.22857142857146,210,16.351767622932517,369,325,27,10,106.18571428571428
135,6,486.8333333333333,326.85,60,8.740387444736633,479,325,16,5,66.3
135,7,722.9294117647058,352.3176470588235,170,14.712264360219255,713,348,21,10,114.52941176470588
135,8,560.1234567901234,364.4691358024691,81,10.155412503859614,554,361,13,8,81.82716049382717
136,1,1249.0054495912807,296.3106267029973,367,21.616635097022034,1231,286,40,21,81.58855585831063
136,2,1048.4836363636364,312.9,550,26.462837142006137,1026,298,44,31,107.92363636363636
136,3,291.1473429951691,329.30434782608694,414,22.959119571977435,264,317,53,21,89.66666666666667
136,4,382.3145539906103,329.3568075117371,213,16.46815177937675,369,325,27,10,104.68544600938966
136,5,473.94117647058823,329.0882352941176,68,9.304852983362556,466,327,17,5,64.48529411764706
136,6,711.1941176470589,352.2647058823529,170,14.712264360219255,701,348,21,10,111.86470588235294
136,7,105.0,357.0,17,4.652426491681278,102,356,7,3,52.94117647058823
136,8,560.144578313253,364.4578313253012,83,10.280023453913834,554,361,13,8,81.02409638554217
137,1,1247.6771653543308,296.1391076115486,381,22.025082668269306,1227,286,45,21,80.7244094488189
137,2,1046.985401459854,312.8905109489051,548,26.414679072721462,1019,298,51,30,105.27372262773723
137,3,291.1151079136691,329.347721822542,417,23.04215463350949,264,317,53,21,89.30935251798562
137,4,382.28110599078343,329.3456221198157,217,16.622063085174787,369,325,27,10,103.55760368663594
137,5,461.30263157894734,331.0394736842105,76,9.83698151873187,453,329,18,5,65.38157894736842
137,6,700.7,352.72352941176473,170,14.712264360219255,691,348,20,11,112.64117647058823
137,7,116.23809523809524,355.1190476190476,42,7.312732791431452,112,352,9,7,59.357142857142854
137,8,560.144578313253,364.4578313253012,83,10.280023453913834,554,361,13,8,81.02409638554217
138,1,1248.5562310030396,295.04559270516717,329,20.466944330257718,1228,286,44,20,86.05167173252279
138,2,1051.058275058275,309.8997668997669,429,23.371344948277684,1032,298,37,23,117.78088578088578
138,3,291.1887254901961,329.3063725490196,408,22.792141940852034,264,317,53,21,90.34313725490196
138,4,1019.5142857142857,322.85714285714283,35,6.6755811781245455,1014,321,12,4,56.2
138,5,382.4481132075472,329.2830188679245,212,16.42944866646031,369,325,27,10,106.02830188679245
138,6,452.0246913580247,331.98765432098764,81,10.155412503859614,443,330,19,5,69.96296296296296
138,7,691.5,353.8255813953488,172,14.798554040663838,682,349,20,11,113.97093023255815
138,8,120.91428571428571,356.6,35,6.6755811781245455,118,353,7,8,59.08571428571429
138,9,560.1951219512196,364.5,82,10.217907939900583,554,361,13,8,81.46341463414635
139,1,1251.7912087912089,293.4908424908425,273,18.643883600599406,1233,286,40,16,88.86813186813187
139,2,1051.0657276995305,309.5399061032864,426,23.28948359361322,1032,298,37,22,119.92488262910798
139,3,291.22222222222223,329.279012345679,405,22.708192698181442,264,317,53,21,90.73827160493828
139,4,1007.2368421052631,324.44736842105266,38,6.955796338302048,1002,323,11,4,60.421052631578945
139,5,382.49763033175356,329.22748815165875,211,16.39065416446578,369,325,27,10,107.35071090047393
139,6,441.3855421686747,333.3855421686747,83,10.280023453913834,433,331,18,6,69.80722891566265
139,7,683.5595238095239,353.70238095238096,168,14.625465582862905,674,348,20,12,114.56547619047619
139,8,132.875,355.625,24,5.527906391541368,130,353,7,6,58.5
139,9,560.1234567901234,364.4691358024691,81,10.155412503859614,554,361,13,8,81.82716049382717
140,1,1251.7963636363636,293.46181818181816,275,18.712051592547777,1233,286,40,16,88.65454545454546
140,2,1051.0702576112412,309.5245901639344,427,23.31680264534386,1032,298,37,22,119.6791569086651
140,3,1220.0,304.0,3,1.9544100476116797,1219,304,3,1,55.666666666666664
140,4,291.1980198019802,329.269801980198,404,22.680140565547774,264,317,53,21,90.67079207920793
140,5,1007.2368421052631,324.44736842105266,38,6.955796338302048,1002,323,11,4,60.421052631578945
140,6,382.49763033175356,329.22748815165875,211,16.39065416446578,369,325,27,10,107.34597156398104
140,7,441.3855421686747,333.3855421686747,83,10.280023453913834,433,331,18,6,69.80722891566265
140,8,683.5595238095239,353.70238095238096,168,14.625465582862905,674,348,20,12,114.56547619047619
140,9,132.875,355.625,24,5.527906391541368,130,353,7,6,58.5
140,10,560.1234567901234,364.4691358024691,81,10.155412503859614,554,361,13,8,81.82716049382717
141,1,1251.0786516853932,293.3333333333333,267,18.437867513470433,1232,286,40,16,89.38951310861424
141,2,1050.9741176470588,309.6447058823529,425,23.26213245840639,1032,298,37,22,120.18352941176471
141,3,291.2543209876543,329.2345679012346,405,22.708192698181442,264,317,53,21,90.7679012345679
141,4,987.8333333333334,323.96666666666664,30,6.180387232371033,983,323,11,3,58.6
141,5,382.6875,329.2548076923077,208,16.273715780512877,369,325,27,10,106.39423076923077
141,6,424.38461538461536,332.3538461538462,65,9.09728368293446,417,330,16,6,67.49230769230769
141,7,140.88888888888889,348.0,18,4.787307364817192,139,346,5,5,60.111111111111114
141,8,676.4012345679013,354.6604938271605,162,14.361922094451577,668,349,18,12,115.90123456790124
141,9,560.1234567901234,364.4691358024691,81,10.155412503859614,554,361,13,8,81.82716049382717
142,1,1250.645283018868,293.1509433962264,265,18.36868202552426,1232,286,40,15,89.26037735849057
142,2,1051.3747016706443,309.56801909307876,419,23.09734550211416,1033,298,36,22,120.26491646778042
142,3,1196.5,303.0,4,2.256758334191025,1195,303,4,1,56.25
142,4,291.2543209876543,329.2345679012346,405,22.708192698181442,264,317,53,21,90.78518518518518
142,5,975.1515151515151,323.3030303030303,33,6.4820448144285745,971,322,10,4,58.75757575757576
142,6,382.8309178743961,329.3671497584541,207,16.23454913941803,370,325,27,10,107.45410628019323
142,7,412.4642857142857,330.60714285714283,84,10.341765891652821,404,328,18,6,69.08333333333333
142,8,147.125,344.4166666666667,24,5.527906391541368,144,343,8,4,57.375
142,9,669.6607142857143,353.9166666666667,168,14.625465582862905,661,349,19,11,115.08928571428571
142,10,560.1234567901234,364.4691358024691,81,10.155412503859614,554,361,13,8,81.82716049382717
143,1,1249.8945454545456,293.35636363636365,275,18.712051592547777,1231,286,40,16,88.35272727272728
143,2,1051.413301662708,309.5985748218527,421,23.152404806704283,1033,298,36,22,118.91923990498812
143,3,1186.2,302.4,5,2.5231325220201604,1185,302,3,2,52.8
143,4,291.3480392156863,329.2647058823529,408,22.792141940852034,264,317,53,21,90.39460784313725
143,5,960.7608695652174,321.4347826086956,46,7.653039857325812,955,320,13,4,61.130434782608695
143,6,383.0420560747664,329.3551401869159,214,16.50676414605009,369,325,28,10,106.26635514018692
143,7,413.3181818181818,332.47727272727275,88,10.585134856802455,405,330,18,6,68.38636363636364
143,8,155.8125,344.75,32,6.383076486422923,152,342,8,6,58.125
143,9,661.156626506024,353.65060240963857,166,14.538148590038452,652,349,19,11,115.80722891566265
143,10,560.1951219512196,364.5,82,10.217907939900583,554,361,13,8,81.46341463414635
144,1,1249.978102189781,293.35036496350364,274,18.677998695187732,1231,286,40,16,88.51094890510949
144,2,1051.413301662708,309.5985748218527,421,23.152404806704283,1033,298,36,22,118.91923990498812
144,3,291.4439024390244,329.2682926829268,410,22.847936741452536,264,317,53,21,90.4219512195122
144,4,944.2745098039215,320.2549019607843,51,8.058239062071396,938,318,14,5,59.745098039215684
144,5,382.697247706422,329.091743119266,218,16.66031874701878,369,324,28,11,106.80275229357798
144,6,409.5595238095238,329.3333333333333,84,10.341765891652821,401,327,18,6,65.8452380952381
144,7,155.0,351.5,60,8.740387444736633,152,346,7,12,68.56666666666666
144,8,653.1538461538462,353.1952662721894,169,14.668929172241665,644,348,19,11,111.57988165680473
144,9,560.1951219512196,364.5,82,10.217907939900583,554,361,13,8,81.46341463414635
145,1,1249.8786764705883,293.38235294117646,272,18.609705966725112,1231,286,40,16,88.73897058823529
145,2,1051.3591549295775,309.6924882629108,426,23.28948359361322,1033,298,36,22,118.11737089201878
145,3,1164.5,303.0,4,2.256758334191025,1163,303,4,1,55.0
145,4,291.4439024390244,329.2682926829268,410,22.847936741452536,264,317,53,21,90.4219512195122
145,5,929.4042553191489,318.78723404255317,47,7.735777827895049,923,317,14,5,60.12765957446808
145,6,379.4954128440367,328.79357798165137,218,16.66031874701878,366,324,28,11,107.15137614678899
145,7,407.37974683544303,327.8607594936709,79,10.02925341359355,398,326,19,5,66.92405063291139
145,8,641.046511627907,354.81976744186045,172,14.798554040663838,631,350,21,10,110.59883720930233
145,9,154.6078431372549,355.3333333333333,51,8.058239062071396,151,351,8,10,63.94117647058823
145,10,560.1951219512196,364.5,82,10.217907939900583,554,361,13,8,81.46341463414635
146,1,1249.8786764705883,293.38235294117646,272,18.609705966725112,1231,286,40,16,88.73897058823529
146,2,1051.3791469194314,309.61611374407585,422,23.179885415554555,1033,298,36,22,118.15402843601896
146,3,1164.5,303.0,4,2.256758334191025,1163,303,4,1,55.0
146,4,291.38630806845964,329.28606356968214,409,22.820056393372074,264,317,53,21,90.49877750611248
146,5,929.2916666666666,318.75,48,7.817640190446719,923,317,14,5,60.354166666666664
146,6,379.5525114155251,328.81278538812785,219,16.698486766680407,366,324,28,11,106.75342465753425
146,7,407.37974683544303,327.8607594936709,79,10.02925341359355,398,326,19,5,66.63291139240506
146,8,641.046511627907,354.81976744186045,172,14.798554040663838,631,350,21,10,110.59883720930233
146,9,154.6078431372549,355.3333333333333,51,8.058239062071396,151,351,8,10,63.94117647058823
146,10,560.1951219512196,364.5,82,10.217907939900583,554,361,13,8,81.46341463414635
147,1,1249.8786764705883,293.38235294117646,272,18.609705966725112,1231,286,40,16,88.73897058823529
147,2,1051.3475177304965,309.58628841607566,423,23.207333483685147,1033,298,36,22,118.76832151300236
147,3,915.0714285714286,317.57142857142856,42,7.312732791431452,909,316,13,4,60.976190476190474
147,4,291.421568627451,329.55392156862746,408,22.792141940852034,264,317,53,21,90.05392156862744
147,5,378.68981481481484,329.0925925925926,216,16.583719174624104,365,324,28,11,107.60648148148148
147,6,405.2083333333333,330.55555555555554,72,9.574614729634384,395,328,20,6,62.791666666666664
147,7,630.1918604651163,354.56976744186045,172,14.798554040663838,620,350,21,10,112.8953488372093
147,8,152.53061224489795,355.2448979591837,49,7.898654169668588,149,351,8,10,64.18367346938776
147,9,560.1951219512196,364.5,82,10.217907939900583,554,361,13,8,81.46341463414635
148,1,1249.8786764705883,293.38235294117646,272,18.609705966725112,1231,286,40,16,88.73897058823529
148,2,1051.3942992874108,309.5914489311164,421,23.152404806704283,1033,298,36,22,118.3064133016627
148,3,1157.5,305.0,2,1.5957691216057308,1157,305,2,1,53.0
148,4,902.3,315.1,20,5.046265044040321,899,314,8,3,58.15
148,5,291.338199513382,329.45985401459853,411,22.875783109789968,264,317,53,21,90.19464720194647
148,6,385.1655405405405,329.7668918918919,296,19.413369239820483,365,325,48,10,95.73310810810811
148,7,150.58695652173913,355.04347826086956,46,7.653039857325812,147,350,8,11,64.32608695652173
148,8,618.2559523809524,355.73809523809524,168,14.625465582862905,608,351,21,10,111.83928571428571
148,9,560.1951219512196,364.5,82,10.217907939900583,554,361,13,8,80.7439024390244
149,1,1249.525925925926,293.4962962962963,270,18.5411616971131,1230,286,41,16,89.37037037037037
149,2,1051.3325358851675,309.50956937799043,418,23.06976657227589,1033,298,36,22,119.16985645933015
149,3,888.9047619047619,311.9047619047619,21,5.170882945826411,885,311,9,3,58.476190476190474
149,4,291.47536945812806,329.4679802955665,406,22.736210219877808,264,317,53,21,90.77586206896552
149,5,383.2006688963211,329.24749163879596,299,19.511499785403828,365,324,42,11,99.96989966555184
149,6,150.61702127659575,356.0851063829787,47,7.735777827895049,147,352,8,9,65.40425531914893
149,7,605.9461077844311,357.8682634730539,167,14.581872443920643,596,353,21,11,112.08383233532935
149,8,560.1625,364.5125,80,10.092530088080641,554,361,13,8,81.5625
150,1,1248.9924528301888,293.5132075471698,265,18.36868202552426,1230,286,40,16,89.9622641509434
150,2,1051.3325358851675,309.50956937799043,418,23.06976657227589,1033,298,36,22,119.20095693779905
150,3,876.2,309.44,50,7.978845608028654,870,307,14,6,62.48
150,4,291.37254901960785,329.4436274509804,408,22.792141940852034,264,317,53,21,90.53921568627452
150,5,381.63754045307445,327.5987055016181,309,19.83509564693766,363,323,40,11,103.32038834951456
150,6,150.0,355.15384615384613,39,7.046725639945928,146,352,9,7,59.84615384615385
150,7,592.9640718562874,360.45508982035926,167,14.581872443920643,583,356,21,10,109.88622754491018
150,8,560.1625,364.5125,80,10.092530088080641,554,361,13,8,81.5625
151,1,1248.9328358208954,293.57089552238807,268,18.47236308621676,1230,286,40,16,89.55597014925372
151,2,1051.4240963855423,309.49397590361446,415,22.98683125324351,1033,298,36,22,118.9710843373494
151,3,1145.25,306.125,8,3.1915382432114616,1144,305,4,3,53.0
151,4,863.5714285714286,308.57142857142856,42,7.312732791431452,858,307,13,4,61.95238095238095
151,5,291.3103448275862,329.2857142857143,406,22.736210219877808,264,317,53,21,90.4679802955665
151,6,379.06389776357827,326.9712460063898,313,19.963065333312567,361,322,39,11,102.7667731629393
151,7,144.22448979591837,355.61224489795916,49,7.898654169668588,142,351,6,11,65.26530612244898
151,8,581.8214285714286,362.95238095238096,168,14.625465582862905,572,358,21,11,109.29166666666667
151,9,560.2345679012345,364.5432098765432,81,10.155412503859614,554,361,13,8,81.41975308641975
152,1,1248.9328358208954,293.57089552238807,268,18.47236308621676,1230,286,40,16,89.57089552238806
152,2,1051.4471153846155,309.58653846153845,416,23.014509567006368,1033,298,36,22,119.4326923076923
152,3,1145.25,306.125,8,3.1915382432114616,1144,305,4,3,53.0
152,4,863.5714285714286,308.57142857142856,42,7.312732791431452,858,307,13,4,61.95238095238095
152,5,291.2733990147783,329.2463054187192,406,22.736210219877808,264,317,53,21,90.30788177339902
152,6,379.21019108280257,326.97452229299364,314,19.994929783493642,361,322,39,11,102.72611464968153
152,7,144.22448979591837,355.61224489795916,49,7.898654169668588,142,351,6,11,65.26530612244898
152,8,581.8214285714286,362.95238095238096,168,14.625465582862905,572,358,21,11,109.29166666666667
152,9,560.2345679012345,364.5432098765432,81,10.155412503859614,554,361,13,8,81.4074074074074
153,1,1248.88416988417,293.6756756756757,259,18.159544104586082,1230,286,40,16,90.96525096525096
153,2,1050.94776119403,309.5497512437811,402,22.623931952327283,1032,298,37,22,120.92039800995025
153,3,853.28,308.0,25,5.641895835477563,848,307,11,3,57.32
153,4,291.41984732824426,329.39694656488547,393,22.36924542940416,264,317,53,21,92.1323155216285
153,5,377.04651162790697,326.1262458471761,301,19.576646877473273,361,320,32,13,107.66112956810632
153,6,143.44736842105263,355.8421052631579,38,6.955796338302048,141,352,6,9,65.23684210526316
153,7,567.5387755102041,365.9510204081633,245,17.66192765414112,554,361,27,13,110.64489795918368
154,1,1248.9132075471698,293.7320754716981,265,18.36868202552426,1230,286,40,16,90.43773584905661
154,2,1050.5541871921182,309.68226600985224,406,22.736210219877808,1032,298,36,22,119.99753694581281
154,3,845.5263157894736,310.10526315789474,38,6.955796338302048,840,309,13,4,60.5
154,4,291.26,329.285,400,22.56758334191025,264,317,53,21,91.0325
154,5,374.73597359735976,325.07260726072604,303,19.64157789116634,361,319,29,14,101.91089108910892
154,6,136.65,358.55,20,5.046265044040321,133,357,8,5,60.15
154,7,561.516,368.772,250,17.841241161527712,553,361,19,17,112.38
155,1,1248.6739130434783,293.9347826086956,276,18.746042631630413,1230,286,40,17,88.30072463768116
155,2,1050.6029055690074,309.61259079903147,413,22.93137440223813,1032,298,36,22,119.1501210653753
155,3,1132.5,306.0,2,1.5957691216057308,1132,306,2,1,53.0
155,4,1135.5,307.0,2,1.5957691216057308,1135,307,2,1,51.5
155,5,836.3333333333334,310.4375,48,7.817640190446719,830,309,14,4,58.791666666666664
155,6,291.21078431372547,329.2720588235294,408,22.792141940852034,264,317,53,21,90.09558823529412
155,7,377.4697674418605,323.80930232558137,215,16.545286401814263,364,319,27,11,108.64186046511628
155,8,349.6268656716418,328.1940298507463,67,9.23618154310838,341,326,18,5,64.98507462686567
155,9,127.75,358.75,32,6.383076486422923,123,357,10,4,57.53125
155,10,554.148409893993,369.68197879858656,283,18.982275710779543,540,361,28,18,96.96113074204948
156,1,1248.6739130434783,293.9347826086956,276,18.746042631630413,1230,286,40,17,88.30072463768116
156,2,1050.5,309.72596153846155,416,23.014509567006368,1032,298,36,23,118.43509615384616
156,3,826.2692307692307,309.5,52,8.136857890256438,820,308,14,4,63.36538461538461
156,4,1130.0,308.0,3,1.9544100476116797,1129,308,3,1,53.0
156,5,291.14146341463413,329.25365853658536,410,22.847936741452536,264,317,53,21,90.66829268292683
156,6,377.37914691943126,323.9194312796209,211,16.39065416446578,364,319,27,12,108.4739336492891
156,7,332.72058823529414,328.0735294117647,68,9.304852983362556,325,326,17,5,64.66176470588235
156,8,114.0,358.2857142857143,28,5.970821321441846,110,357,9,4,58.82142857142857
156,9,560.7325581395348,364.5232558139535,86,10.464157913908982,555,361,13,8,82.02325581395348
156,10,537.5333333333333,373.23636363636365,165,14.494292838262302,528,369,21,10,105.92121212121212
157,1,1248.7809187279152,294.20494699646645,283,18.982275710779543,1230,286,40,18,86.22968197879858
157,2,1050.3420427553444,309.85273159144896,421,23.152404806704283,1032,298,36,23,117.76009501187649
157,3,1123.375,306.375,8,3.1915382432114616,1121,306,5,2,52.625
157,4,818.05,309.21666666666664,60,8.740387444736633,811,307,15,5,61.8
157,5,297.139146567718,329.1595547309833,539,26.196872229566885,264,317,65,21,84.26716141001856
157,6,376.91469194312793,323.70142180094786,211,16.39065416446578,364,318,26,12,108.01421800947867
157,7,96.63636363636364,356.45454545454544,22,5.292567428401227,93,355,9,4,56.0
157,8,560.5,364.5,84,10.341765891652821,555,361,12,8,80.36904761904762
157,9,525.4588235294118,368.86470588235295,170,14.712264360219255,515,364,22,11,108.3529411764706
158,1,1248.7809187279152,294.20494699646645,283,18.982275710779543,1230,286,40,18,86.22968197879858
158,2,1050.3420427553444,309.85273159144896,421,23.152404806704283,1032,298,36,23,117.76009501187649
158,3,1123.375,306.375,8,3.1915382432114616,1121,306,5,2,52.625
158,4,818.05,309.21666666666664,60,8.740387444736633,811,307,15,5,61.8
158,5,297.139146567718,329.1595547309833,539,26.196872229566885,264,317,65,21,84.26716141001856
158,6,376.91469194312793,323.70142180094786,211,16.39065416446578,364,318,26,12,107.81516587677726
158,7,96.63636363636364,356.45454545454544,22,5.292567428401227,93,355,9,4,56.0
158,8,560.5,364.5,84,10.341765891652821,555,361,12,8,80.36904761904762
158,9,525.4437869822485,368.8343195266272,169,14.668929172241665,515,364,22,10,109.46153846153847
159,1,1248.434306569343,294.8321167883212,274,18.677998695187732,1230,286,39,19,88.5
159,2,1050.3907766990292,309.9126213592233,412,22.903595622322865,1032,298,36,23,119.35679611650485
159,3,806.6382978723404,306.531914893617,47,7.735777827895049,800,305,14,4,62.276595744680854
159,4,295.6190476190476,330.07875457875457,546,26.366433043273013,264,317,56,21,90.11904761904762
159,5,376.66190476190474,323.752380952381,210,16.351767622932517,363,319,27,11,109.86190476190477
159,6,75.38888888888889,353.77777777777777,18,4.787307364817192,72,353,8,3,57.666666666666664
159,7,515.6942675159236,365.5923566878981,157,14.138550439257221,507,361,19,10,110.64968152866243
159,8,560.5555555555555,364.4691358024691,81,10.155412503859614,555,361,12,8,81.55555555555556
160,1,1247.364312267658,294.97397769516726,269,18.5067943613625,1229,286,39,19,90.07063197026022
160,2,1050.2776412776414,309.8058968058968,407,22.764193258431348,1032,298,36,23,119.5085995085995
160,3,796.6666666666666,307.962962962963,54,8.291859587312052,790,306,14,5,65.88888888888889
160,4,1113.6666666666667,307.44444444444446,9,3.385137501286538,1111,307,6,2,56.111111111111114
160,5,293.4409448818898,330.6102362204724,508,25.43237481489809,264,317,53,23,95.78149606299213
160,6,376.69607843137254,323.8382352941176,204,16.11647812414279,364,319,26,11,111.09803921568627
160,7,62.875,352.0,40,7.136496464611085,58,350,11,5,65.0
160,8,560.5479452054794,364.54794520547944,73,9.640875829802336,555,361,12,8,79.0958904109589
160,9,507.6604938271605,366.9938271604938,162,14.361922094451577,498,362,21,11,111.70370370370371
161,1,1247.1521739130435,294.6376811594203,276,18.746042631630413,1229,286,39,19,88.77536231884058
161,2,1050.0935960591132,309.59852216748766,406,22.736210219877808,1031,298,37,22,119.89901477832512
161,3,788.8913043478261,308.4347826086956,46,7.653039857325812,782,307,15,4,59.52173913043478
161,4,1112.7857142857142,308.2857142857143,14,4.222008245644752,1110,307,7,3,55.5
161,5,289.027397260274,331.293542074364,511,25.507359866510456,264,318,54,23,92.55968688845401
161,6,376.0625,323.8317307692308,208,16.273715780512877,363,319,27,11,110.29807692307692
161,7,53.43636363636364,350.6545454545454,55,8.368283871884005,48,348,12,6,64.58181818181818
161,8,560.6,364.62666666666667,75,9.772050238058398,555,361,12,8,77.12
161,9,498.65625,369.1125,160,14.27299292922217,489,364,20,11,109.6625
162,1,1247.112676056338,294.69718309859155,284,19.015783725757565,1229,286,39,19,87.53873239436619
162,2,1050.120481927711,309.69397590361444,415,22.98683125324351,1031,298,37,23,118.17349397590361
162,3,1112.7777777777778,307.94444444444446,18,4.787307364817192,1109,307,8,3,54.72222222222222
162,4,779.0625,309.734375,64,9.0270333367641,771,308,17,5,60.90625
162,5,286.18091451292247,331.013916500994,503,25.30690599424961,248,318,70,23,85.35984095427435
162,6,376.4392523364486,323.75233644859816,214,16.50676414605009,363,319,27,11,108.99065420560747
162,7,39.86206896551724,349.60919540229884,87,10.524820207108489,33,346,15,8,61.724137931034484
162,8,560.5,364.5,76,9.83698151873187,555,361,12,8,75.47368421052632
162,9,489.8024691358025,370.6975308641975,162,14.361922094451577,480,366,20,11,112.3641975308642
163,1,1246.719557195572,294.70848708487085,271,18.575465448360347,1229,286,38,19,89.50553505535055
163,2,1050.1941031941033,309.64373464373466,407,22.764193258431348,1032,298,36,22,119.55773955773955
163,3,770.2790697674419,309.6511627906977,43,7.399277020331919,764,308,13,5,59.093023255813954
163,4,291.2075,330.025,400,22.56758334191025,265,318,52,20,92.8825
163,5,375.27358490566036,323.50943396226415,212,16.42944866646031,362,319,27,10,110.18867924528301
163,6,238.55172413793105,338.8103448275862,58,8.593479713983122,231,337,16,5,63.3448275862069
163,7,30.0,349.1,20,5.046265044040321,27,348,7,4,55.8
163,8,560.5479452054794,364.54794520547944,73,9.640875829802336,555,361,12,8,76.54794520547945
163,9,480.219512195122,372.4024390243902,164,14.450303987687134,471,368,20,10,113.90853658536585
164,1,1246.7573529411766,294.68014705882354,272,18.609705966725112,1229,286,38,19,89.36397058823529
164,2,1050.1941031941033,309.64373464373466,407,22.764193258431348,1032,298,36,22,119.54791154791155
164,3,770.2790697674419,309.6511627906977,43,7.399277020331919,764,308,13,5,59.093023255813954
