frame,time_min,hyphal_area_px,hyphal_area_um2,hyphal_length_px,hyphal_length_um,branch_points,raw_junction_pixel_count,normalized_branch_point_count,tip_count,skan_graph_branches,skan_terminal_branches,skan_junction_to_junction_branches,length_growth_um_per_min,area_growth_um2_per_min,branch_growth_per_min
453,453.0,2977,2977.0,123.8111831820431,123.8111831820431,0,0,0,10,5,0,0,-3.8284271247461845,8.0,0.0
454,454.0,2977,2977.0,123.8111831820431,123.8111831820431,0,0,0,10,5,0,0,0.0,0.0,0.0
455,455.0,3360,3360.0,143.53910524340097,143.53910524340097,0,0,0,11,6,0,0,19.727922061357873,383.0,0.0
456,456.0,3122,3122.0,124.39696961967,124.39696961967,0,0,0,11,6,0,0,-19.142135623730965,-238.0,0.0
457,457.0,3350,3350.0,135.63961030678928,135.63961030678928,0,0,0,11,6,0,0,11.242640687119277,228.0,0.0
458,458.0,3605,3605.0,152.4680374315355,152.4680374315355,0,0,0,11,6,0,0,16.828427124746213,255.0,0.0
459,459.0,3381,3381.0,138.25483399593904,138.25483399593904,0,0,0,11,6,0,0,-14.213203435596455,-224.0,0.0
460,460.0,3398,3398.0,139.25483399593904,139.25483399593904,0,0,0,11,6,0,0,1.0,17.0,0.0
461,461.0,2980,2980.0,114.25483399593904,114.25483399593904,0,0,0,10,5,0,0,-25.0,-418.0,0.0
462,462.0,3556,3556.0,160.39696961966996,160.39696961966996,0,0,0,10,5,0,0,46.14213562373092,576.0,0.0
463,463.0,3748,3748.0,171.22539674441614,171.22539674441614,0,0,0,10,5,0,0,10.828427124746185,192.0,0.0
464,464.0,3671,3671.0,155.1543289325507,155.1543289325507,0,0,0,13,7,0,0,-16.071067811865447,-77.0,0.0
465,465.0,3682,3682.0,156.8111831820431,156.8111831820431,0,0,0,13,7,0,0,1.6568542494923975,11.0,0.0
466,466.0,3646,3646.0,154.39696961967002,154.39696961967002,0,0,0,13,7,0,0,-2.414213562373078,-36.0,0.0
467,467.0,3817,3817.0,165.71067811865476,165.71067811865476,0,0,0,14,7,0,0,11.313708498984738,171.0,0.0
468,468.0,3977,3977.0,176.78174593052023,176.78174593052023,0,0,0,14,7,0,0,11.071067811865476,160.0,0.0
469,469.0,3907,3907.0,172.12489168102786,172.12489168102786,0,0,0,14,7,0,0,-4.656854249492369,-70.0,0.0
470,470.0,3845,3845.0,167.46803743153546,167.46803743153546,0,0,0,13,7,0,0,-4.6568542494923975,-62.0,0.0
471,471.0,3863,3863.0,168.88225099390857,168.88225099390857,0,0,0,13,7,0,0,1.4142135623731065,18.0,0.0
472,472.0,3863,3863.0,168.88225099390857,168.88225099390857,0,0,0,13,7,0,0,0.0,0.0,0.0
473,473.0,3796,3796.0,161.63961030678928,161.63961030678928,0,0,0,13,7,0,0,-7.242640687119291,-67.0,0.0
474,474.0,3796,3796.0,165.53910524340094,165.53910524340094,0,0,0,13,7,0,0,3.89949493661166,0.0,0.0
475,475.0,3740,3740.0,161.95331880577405,161.95331880577405,0,0,0,14,7,0,0,-3.5857864376268935,-56.0,0.0
476,476.0,3710,3710.0,161.19595949289334,161.19595949289334,0,0,0,13,7,0,0,-0.757359312880709,-30.0,0.0
477,477.0,3713,3713.0,161.61017305526644,161.61017305526644,0,0,0,13,7,0,0,0.41421356237310647,3.0,0.0
478,478.0,3687,3687.0,160.19595949289334,160.19595949289334,0,0,0,12,6,0,0,-1.4142135623731065,-26.0,0.0
479,479.0,3720,3720.0,159.78174593052023,159.78174593052023,0,0,0,12,6,0,0,-0.41421356237310647,33.0,0.0
480,480.0,3696,3696.0,159.78174593052023,159.78174593052023,0,0,0,13,7,0,0,0.0,-24.0,0.0
481,481.0,3761,3761.0,166.0243866176395,166.0243866176395,0,0,0,13,7,0,0,6.242640687119263,65.0,0.0
482,482.0,3776,3776.0,164.1959594928933,164.1959594928933,0,0,0,13,7,0,0,-1.8284271247461845,15.0,0.0
483,483.0,3776,3776.0,166.0243866176395,166.0243866176395,0,0,0,13,7,0,0,1.8284271247461845,0.0,0.0
484,484.0,3776,3776.0,166.0243866176395,166.0243866176395,0,0,0,13,7,0,0,0.0,0.0,0.0
485,485.0,3634,3634.0,155.71067811865476,155.71067811865476,0,0,0,13,7,0,0,-10.313708498984738,-142.0,0.0
486,486.0,3602,3602.0,151.46803743153546,151.46803743153546,0,0,0,12,6,0,0,-4.242640687119291,-32.0,0.0
487,487.0,3568,3568.0,149.4680374315355,149.4680374315355,0,0,0,12,6,0,0,-1.9999999999999716,-34.0,0.0
488,488.0,3696,3696.0,170.05382386916233,170.05382386916233,0,0,0,11,6,0,0,20.585786437626837,128.0,0.0
489,489.0,3637,3637.0,163.81118318204307,163.81118318204307,0,0,0,11,6,0,0,-6.242640687119263,-59.0,0.0
490,490.0,3637,3637.0,164.39696961967,164.39696961967,0,0,0,11,6,0,0,0.585786437626922,0.0,0.0
491,491.0,3918,3918.0,182.05382386916233,182.05382386916233,0,0,0,11,6,0,0,17.65685424949234,281.0,0.0
492,492.0,3776,3776.0,173.22539674441614,173.22539674441614,0,0,0,11,6,0,0,-8.828427124746185,-142.0,0.0
493,493.0,3636,3636.0,169.22539674441614,169.22539674441614,0,0,0,11,6,0,0,-4.0,-140.0,0.0
494,494.0,3590,3590.0,153.4680374315355,153.4680374315355,0,0,0,13,7,0,0,-15.757359312880652,-46.0,0.0
495,495.0,3627,3627.0,152.29646455628165,152.29646455628165,0,0,0,13,7,0,0,-1.171572875253844,37.0,0.0
496,496.0,3629,3629.0,152.29646455628165,152.29646455628165,0,0,0,13,7,0,0,0.0,2.0,0.0
497,497.0,3610,3610.0,151.63961030678928,151.63961030678928,0,0,0,13,7,0,0,-0.656854249492369,-19.0,0.0
498,498.0,3493,3493.0,142.8111831820431,142.8111831820431,0,0,0,13,7,0,0,-8.828427124746185,-117.0,0.0
499,499.0,3613,3613.0,165.63961030678925,165.63961030678925,0,0,0,11,6,0,0,22.828427124746156,120.0,0.0
500,500.0,3571,3571.0,159.63961030678925,159.63961030678925,0,0,0,11,6,0,0,-6.0,-42.0,0.0
501,501.0,3582,3582.0,159.05382386916233,159.05382386916233,0,0,0,11,6,0,0,-0.585786437626922,11.0,0.0
502,502.0,3582,3582.0,159.05382386916233,159.05382386916233,0,0,0,11,6,0,0,0.0,0.0,0.0
503,503.0,3362,3362.0,149.1543289325507,149.1543289325507,0,0,0,11,6,0,0,-9.899494936611632,-220.0,0.0
504,504.0,3270,3270.0,140.1543289325507,140.1543289325507,0,0,0,11,6,0,0,-9.0,-92.0,0.0
505,505.0,3126,3126.0,120.42640687119285,120.42640687119285,0,0,0,11,6,0,0,-19.727922061357845,-144.0,0.0
506,506.0,3104,3104.0,120.08326112068524,120.08326112068524,0,0,0,11,6,0,0,-0.34314575050761675,-22.0,0.0
507,507.0,2961,2961.0,120.9827560572969,120.9827560572969,0,0,0,11,6,0,0,0.89949493661166,-143.0,0.0
508,508.0,3009,3009.0,121.15432893255071,121.15432893255071,0,0,0,11,6,0,0,0.17157287525381548,48.0,0.0
509,509.0,2909,2909.0,105.84062043356595,105.84062043356595,0,0,0,11,6,0,0,-15.313708498984766,-100.0,0.0
510,510.0,3001,3001.0,112.66904755831214,112.66904755831214,0,0,0,11,6,0,0,6.828427124746199,92.0,0.0
511,511.0,3026,3026.0,125.91168824543144,125.91168824543144,0,0,0,12,6,0,0,13.242640687119291,25.0,0.0
512,512.0,3153,3153.0,135.5685424949238,135.5685424949238,0,0,0,11,6,0,0,9.656854249492369,127.0,0.0
513,513.0,3061,3061.0,130.74011537017762,130.74011537017762,0,0,0,11,6,0,0,-4.8284271247461845,-92.0,0.0
514,514.0,3061,3061.0,130.74011537017762,130.74011537017762,0,0,0,11,6,0,0,0.0,0.0,0.0
515,515.0,3033,3033.0,115.42640687119285,115.42640687119285,0,0,0,11,6,0,0,-15.313708498984766,-28.0,0.0
516,516.0,3003,3003.0,122.91168824543144,122.91168824543144,0,0,0,11,6,0,0,7.485281374238582,-30.0,0.0
517,517.0,2948,2948.0,120.74011537017762,120.74011537017762,0,0,0,11,6,0,0,-2.1715728752538155,-55.0,0.0
518,518.0,2901,2901.0,116.32590180780453,116.32590180780453,0,0,0,11,6,0,0,-4.414213562373092,-47.0,0.0
519,519.0,2925,2925.0,116.91168824543142,116.91168824543142,0,0,0,11,6,0,0,0.5857864376268935,24.0,0.0
520,520.0,2924,2924.0,117.32590180780451,117.32590180780451,0,0,0,11,6,0,0,0.41421356237309226,-1.0,0.0
521,521.0,3016,3016.0,123.15432893255071,123.15432893255071,0,0,0,11,6,0,0,5.828427124746199,92.0,0.0
522,522.0,2980,2980.0,122.91168824543142,122.91168824543142,0,0,0,12,6,0,0,-0.242640687119291,-36.0,0.0
523,523.0,2991,2991.0,122.15432893255071,122.15432893255071,0,0,0,12,6,0,0,-0.757359312880709,11.0,0.0
524,524.0,2985,2985.0,122.49747468305833,122.49747468305833,0,0,0,12,6,0,0,0.34314575050761675,-6.0,0.0
525,525.0,2897,2897.0,115.66904755831214,115.66904755831214,0,0,0,12,6,0,0,-6.8284271247461845,-88.0,0.0
526,526.0,2897,2897.0,115.66904755831214,115.66904755831214,0,0,0,12,6,0,0,0.0,0.0,0.0
527,527.0,2935,2935.0,117.66904755831214,117.66904755831214,0,0,0,12,6,0,0,2.0,38.0,0.0
528,528.0,2944,2944.0,118.32590180780453,118.32590180780453,0,0,0,12,6,0,0,0.6568542494923832,9.0,0.0
529,529.0,3038,3038.0,125.15432893255073,125.15432893255073,0,0,0,12,6,0,0,6.828427124746199,94.0,0.0
530,530.0,2977,2977.0,122.74011537017763,122.74011537017763,0,0,0,12,6,0,0,-2.4142135623730923,-61.0,0.0
531,531.0,2913,2913.0,116.08326112068525,116.08326112068525,0,0,0,11,6,0,0,-6.656854249492383,-64.0,0.0
532,532.0,2913,2913.0,116.08326112068525,116.08326112068525,0,0,0,11,6,0,0,0.0,0.0,0.0
533,533.0,2900,2900.0,117.66904755831214,117.66904755831214,0,0,0,12,6,0,0,1.5857864376268935,-13.0,0.0
534,534.0,3042,3042.0,125.74011537017762,125.74011537017762,0,0,0,12,6,0,0,8.071067811865476,142.0,0.0
535,535.0,2911,2911.0,116.91168824543144,116.91168824543144,0,0,0,11,6,0,0,-8.828427124746185,-131.0,0.0
536,536.0,2898,2898.0,114.91168824543144,114.91168824543144,0,0,0,12,6,0,0,-2.0,-13.0,0.0
537,537.0,2885,2885.0,115.08326112068524,115.08326112068524,0,0,0,12,6,0,0,0.17157287525380127,-13.0,0.0
538,538.0,2885,2885.0,115.08326112068524,115.08326112068524,0,0,0,12,6,0,0,0.0,0.0,0.0
539,539.0,3001,3001.0,121.08326112068522,121.08326112068522,0,0,0,12,6,0,0,5.999999999999986,116.0,0.0
540,540.0,3020,3020.0,124.91168824543144,124.91168824543144,0,0,0,12,6,0,0,3.828427124746213,19.0,0.0
541,541.0,3237,3237.0,136.08326112068525,136.08326112068525,0,0,0,12,6,0,0,11.171572875253815,217.0,0.0
542,542.0,3159,3159.0,132.74011537017762,132.74011537017762,0,0,0,12,6,0,0,-3.343145750507631,-78.0,0.0
543,543.0,3008,3008.0,126.32590180780453,126.32590180780453,0,0,0,12,6,0,0,-6.414213562373092,-151.0,0.0
544,544.0,2991,2991.0,123.74011537017762,123.74011537017762,0,0,0,12,6,0,0,-2.5857864376269077,-17.0,0.0
545,545.0,2952,2952.0,118.91168824543144,118.91168824543144,0,0,0,12,6,0,0,-4.8284271247461845,-39.0,0.0
546,546.0,3046,3046.0,126.5685424949238,126.5685424949238,0,0,0,12,6,0,0,7.656854249492369,94.0,0.0
547,547.0,3056,3056.0,126.1543289325507,126.1543289325507,0,0,0,12,6,0,0,-0.41421356237310647,10.0,0.0
548,548.0,3118,3118.0,131.8111831820431,131.8111831820431,0,0,0,12,6,0,0,5.6568542494923975,62.0,0.0
549,549.0,3035,3035.0,130.3259018078045,130.3259018078045,0,0,0,12,6,0,0,-1.485281374238582,-83.0,0.0
550,550.0,3042,3042.0,130.74011537017762,130.74011537017762,0,0,0,12,6,0,0,0.41421356237310647,7.0,0.0
551,551.0,3196,3196.0,150.88225099390857,150.88225099390857,0,0,0,10,5,0,0,20.14213562373095,154.0,0.0
552,552.0,3087,3087.0,147.12489168102783,147.12489168102783,0,0,0,10,5,0,0,-3.7573593128807374,-109.0,0.0
553,553.0,3011,3011.0,140.6396103067893,140.6396103067893,0,0,0,10,5,0,0,-6.485281374238525,-76.0,0.0
554,554.0,2866,2866.0,129.9827560572969,129.9827560572969,0,0,0,10,5,0,0,-10.656854249492397,-145.0,0.0
555,555.0,2794,2794.0,126.74011537017763,126.74011537017763,0,0,0,10,5,0,0,-3.2426406871192768,-72.0,0.0
556,556.0,2794,2794.0,126.74011537017763,126.74011537017763,0,0,0,10,5,0,0,0.0,0.0,0.0
557,557.0,2682,2682.0,117.74011537017763,117.74011537017763,0,0,0,10,5,0,0,-9.0,-112.0,0.0
558,558.0,2689,2689.0,116.25483399593905,116.25483399593905,0,0,0,9,5,0,0,-1.485281374238582,7.0,0.0
559,559.0,2681,2681.0,119.56854249492382,119.56854249492382,0,0,0,9,5,0,0,3.3137084989847665,-8.0,0.0
560,560.0,2839,2839.0,128.74011537017765,128.74011537017765,0,0,0,10,5,0,0,9.17157287525383,158.0,0.0
561,561.0,2939,2939.0,136.15432893255075,136.15432893255075,0,0,0,10,5,0,0,7.4142135623731065,100.0,0.0
562,562.0,2939,2939.0,136.15432893255075,136.15432893255075,0,0,0,10,5,0,0,0.0,0.0,0.0
563,563.0,3167,3167.0,164.0538238691624,164.0538238691624,0,0,0,8,4,0,0,27.89949493661163,228.0,0.0
564,564.0,3261,3261.0,170.29646455628165,170.29646455628165,0,0,0,8,4,0,0,6.242640687119263,94.0,0.0
565,565.0,3162,3162.0,160.63961030678928,160.63961030678928,0,0,0,8,4,0,0,-9.656854249492369,-99.0,0.0
566,566.0,2864,2864.0,129.08326112068522,129.08326112068522,0,0,0,8,4,0,0,-31.556349186104057,-298.0,0.0
567,567.0,2903,2903.0,134.74011537017762,134.74011537017762,0,0,0,8,4,0,0,5.6568542494923975,39.0,0.0
568,568.0,2903,2903.0,134.74011537017762,134.74011537017762,0,0,0,8,4,0,0,0.0,0.0,0.0
569,569.0,2788,2788.0,123.15432893255071,123.15432893255071,0,0,0,8,4,0,0,-11.585786437626908,-115.0,0.0
570,570.0,2847,2847.0,130.5685424949238,130.5685424949238,0,0,0,8,4,0,0,7.414213562373092,59.0,0.0
571,571.0,2842,2842.0,127.8111831820431,127.8111831820431,0,0,0,9,5,0,0,-2.757359312880709,-5.0,0.0
572,572.0,2877,2877.0,130.81118318204312,130.81118318204312,0,0,0,9,5,0,0,3.0000000000000284,35.0,0.0
573,573.0,2869,2869.0,134.2253967444162,134.2253967444162,0,0,0,9,5,0,0,3.414213562373078,-8.0,0.0
574,574.0,2852,2852.0,133.2253967444162,133.2253967444162,0,0,0,9,5,0,0,-1.0,-17.0,0.0
575,575.0,2818,2818.0,131.39696961967,131.39696961967,0,0,0,8,4,0,0,-1.828427124746213,-34.0,0.0
576,576.0,2872,2872.0,133.5685424949238,133.5685424949238,0,0,0,9,5,0,0,2.1715728752538155,54.0,0.0
577,577.0,2853,2853.0,131.39696961967002,131.39696961967002,0,0,0,9,5,0,0,-2.171572875253787,-19.0,0.0
578,578.0,2734,2734.0,118.74011537017763,118.74011537017763,0,0,0,8,4,0,0,-12.656854249492383,-119.0,0.0
579,579.0,2783,2783.0,134.39696961967002,134.39696961967002,0,0,0,11,6,0,0,15.656854249492383,49.0,0.0
580,580.0,2783,2783.0,134.39696961967002,134.39696961967002,0,0,0,11,6,0,0,0.0,0.0,0.0
581,581.0,3005,3005.0,132.22539674441617,132.22539674441617,0,0,0,11,6,0,0,-2.171572875253844,222.0,0.0
582,582.0,2848,2848.0,119.32590180780453,119.32590180780453,0,0,0,10,6,0,0,-12.899494936611646,-157.0,0.0
583,583.0,2901,2901.0,122.32590180780453,122.32590180780453,0,0,0,11,6,0,0,3.0,53.0,0.0
584,584.0,2864,2864.0,120.49747468305833,120.49747468305833,0,0,0,10,6,0,0,-1.8284271247461987,-37.0,0.0
585,585.0,2926,2926.0,124.98275605729691,124.98275605729691,0,0,0,11,6,0,0,4.485281374238582,62.0,0.0
586,586.0,2926,2926.0,124.98275605729691,124.98275605729691,0,0,0,11,6,0,0,0.0,0.0,0.0
587,587.0,2940,2940.0,126.15432893255073,126.15432893255073,0,0,0,11,6,0,0,1.1715728752538155,14.0,0.0
588,588.0,2976,2976.0,122.74011537017762,122.74011537017762,0,0,0,11,6,0,0,-3.4142135623731065,36.0,0.0
589,589.0,2898,2898.0,118.32590180780453,118.32590180780453,0,0,0,11,6,0,0,-4.414213562373092,-78.0,0.0
590,590.0,3122,3122.0,120.5685424949238,120.5685424949238,0,0,0,12,7,0,0,2.2426406871192768,224.0,0.0
591,591.0,3098,3098.0,118.56854249492382,118.56854249492382,0,0,0,12,7,0,0,-1.9999999999999858,-24.0,0.0
592,592.0,3127,3127.0,120.39696961967,120.39696961967,0,0,0,13,7,0,0,1.8284271247461845,29.0,0.0
593,593.0,3086,3086.0,118.32590180780453,118.32590180780453,0,0,0,12,7,0,0,-2.0710678118654755,-41.0,0.0
594,594.0,2863,2863.0,117.9827560572969,117.9827560572969,0,0,0,11,6,0,0,-0.34314575050763096,-223.0,0.0
595,595.0,2903,2903.0,119.5685424949238,119.5685424949238,0,0,0,11,6,0,0,1.5857864376269077,40.0,0.0
596,596.0,2806,2806.0,112.49747468305833,112.49747468305833,0,0,0,11,6,0,0,-7.0710678118654755,-97.0,0.0
597,597.0,2818,2818.0,112.25483399593905,112.25483399593905,0,0,0,11,6,0,0,-0.24264068711927678,12.0,0.0
598,598.0,2646,2646.0,119.08326112068524,119.08326112068524,0,0,0,10,5,0,0,6.8284271247461845,-172.0,0.0
599,599.0,2619,2619.0,117.25483399593905,117.25483399593905,0,0,0,10,5,0,0,-1.8284271247461845,-27.0,0.0
600,600.0,2801,2801.0,113.01219330881976,113.01219330881976,0,0,0,11,6,0,0,-4.242640687119291,182.0,0.0
601,601.0,2813,2813.0,116.42640687119285,116.42640687119285,0,0,0,11,6,0,0,3.4142135623730923,12.0,0.0
602,602.0,2846,2846.0,118.84062043356596,118.84062043356596,0,0,0,11,6,0,0,2.4142135623731065,33.0,0.0
603,603.0,2857,2857.0,120.08326112068524,120.08326112068524,0,0,0,11,6,0,0,1.2426406871192768,11.0,0.0
604,604.0,2720,2720.0,109.42640687119285,109.42640687119285,0,0,0,11,6,0,0,-10.656854249492383,-137.0,0.0
605,605.0,2720,2720.0,109.42640687119285,109.42640687119285,0,0,0,11,6,0,0,0.0,0.0,0.0
606,606.0,2834,2834.0,118.08326112068524,118.08326112068524,0,0,0,11,6,0,0,8.656854249492383,114.0,0.0
607,607.0,2874,2874.0,120.32590180780453,120.32590180780453,0,0,0,11,6,0,0,2.242640687119291,40.0,0.0
608,608.0,3006,3006.0,127.74011537017762,127.74011537017762,0,0,0,11,6,0,0,7.414213562373092,132.0,0.0
609,609.0,3125,3125.0,122.08326112068524,122.08326112068524,1,3,1,12,8,3,0,-5.656854249492383,119.0,1.0
610,610.0,3249,3249.0,129.3259018078045,129.3259018078045,1,5,1,12,8,3,0,7.242640687119277,124.0,0.0
611,611.0,3249,3249.0,129.3259018078045,129.3259018078045,1,5,1,12,8,3,0,0.0,0.0,0.0
612,612.0,2942,2942.0,106.32590180780453,106.32590180780453,0,0,0,11,6,0,0,-22.999999999999986,-307.0,-1.0
613,613.0,3478,3478.0,126.91168824543144,126.91168824543144,1,4,1,12,8,3,0,20.585786437626908,536.0,1.0
614,614.0,3668,3668.0,144.22539674441617,144.22539674441617,1,3,1,13,9,3,0,17.313708498984738,190.0,0.0
615,615.0,3077,3077.0,128.39696961967002,128.39696961967002,1,1,1,13,8,3,0,-15.828427124746156,-591.0,0.0
616,616.0,3430,3430.0,127.15432893255073,127.15432893255073,0,0,0,16,8,0,0,-1.242640687119291,353.0,-1.0
617,617.0,3430,3430.0,129.5685424949238,129.5685424949238,0,0,0,16,8,0,0,2.414213562373078,0.0,0.0
618,618.0,3169,3169.0,127.98275605729688,127.98275605729688,0,0,0,12,6,0,0,-1.585786437626922,-261.0,0.0
619,619.0,3230,3230.0,130.22539674441617,130.22539674441617,0,0,0,12,6,0,0,2.242640687119291,61.0,0.0
620,620.0,3250,3250.0,126.15432893255071,126.15432893255071,0,0,0,14,7,0,0,-4.071067811865461,20.0,0.0
621,621.0,3629,3629.0,151.81118318204312,151.81118318204312,0,0,0,14,7,0,0,25.65685424949241,379.0,0.0
622,622.0,3667,3667.0,146.39696961967002,146.39696961967002,0,0,0,14,7,0,0,-5.4142135623731065,38.0,0.0
623,623.0,3683,3683.0,147.81118318204312,147.81118318204312,0,0,0,14,7,0,0,1.4142135623731065,16.0,0.0
624,624.0,3783,3783.0,151.15432893255073,151.15432893255073,0,0,0,12,6,0,0,3.3431457505076025,100.0,0.0
625,625.0,3707,3707.0,152.56854249492383,152.56854249492383,0,0,0,14,7,0,0,1.4142135623731065,-76.0,0.0
626,626.0,3349,3349.0,131.1543289325507,131.1543289325507,0,0,0,14,7,0,0,-21.414213562373135,-358.0,0.0
627,627.0,3198,3198.0,123.3259018078045,123.3259018078045,0,0,0,14,7,0,0,-7.828427124746199,-151.0,0.0
628,628.0,3057,3057.0,125.32590180780453,125.32590180780453,0,0,0,12,6,0,0,2.0000000000000284,-141.0,0.0
629,629.0,3057,3057.0,125.32590180780453,125.32590180780453,0,0,0,12,6,0,0,0.0,0.0,0.0
630,630.0,3331,3331.0,130.9827560572969,130.9827560572969,0,0,0,14,7,0,0,5.656854249492383,274.0,0.0
631,631.0,3307,3307.0,130.5685424949238,130.5685424949238,0,0,0,14,7,0,0,-0.41421356237310647,-24.0,0.0
632,632.0,3625,3625.0,149.8111831820431,149.8111831820431,0,0,0,14,7,0,0,19.24264068711929,318.0,0.0
633,633.0,3795,3795.0,160.61017305526644,160.61017305526644,0,0,0,14,7,0,0,10.798989873223348,170.0,0.0
634,634.0,3191,3191.0,126.9827560572969,126.9827560572969,0,0,0,14,7,0,0,-33.62741699796955,-604.0,0.0
635,635.0,3191,3191.0,126.9827560572969,126.9827560572969,0,0,0,14,7,0,0,0.0,0.0,0.0
636,636.0,3226,3226.0,127.39696961967,127.39696961967,0,0,0,14,7,0,0,0.41421356237310647,35.0,0.0
637,637.0,3590,3590.0,149.81118318204312,149.81118318204312,0,0,0,14,7,0,0,22.41421356237312,364.0,0.0
638,638.0,3226,3226.0,125.49747468305833,125.49747468305833,0,0,0,14,7,0,0,-24.313708498984795,-364.0,0.0
639,639.0,2925,2925.0,116.84062043356595,116.84062043356595,0,0,0,12,6,0,0,-8.656854249492383,-301.0,0.0
640,640.0,3449,3449.0,126.56854249492383,126.56854249492383,0,0,0,15,8,0,0,9.727922061357887,524.0,0.0
641,641.0,3716,3716.0,132.15432893255073,132.15432893255073,0,0,0,17,9,0,0,5.5857864376268935,267.0,0.0
642,642.0,3879,3879.0,156.4680374315355,156.4680374315355,0,0,0,14,8,0,0,24.313708498984766,163.0,0.0
643,643.0,3610,3610.0,137.98275605729688,137.98275605729688,0,0,0,14,8,0,0,-18.48528137423861,-269.0,0.0
644,644.0,3818,3818.0,149.81118318204307,149.81118318204307,0,0,0,15,8,0,0,11.828427124746185,208.0,0.0
645,645.0,4294,4294.0,178.88225099390857,178.88225099390857,0,0,0,16,8,0,0,29.071067811865504,476.0,0.0
646,646.0,4006,4006.0,174.2253967444162,174.2253967444162,0,0,0,14,7,0,0,-4.656854249492369,-288.0,0.0
647,647.0,4006,4006.0,174.2253967444162,174.2253967444162,0,0,0,14,7,0,0,0.0,0.0,0.0
648,648.0,4134,4134.0,194.81118318204307,194.81118318204307,1,3,1,13,8,3,0,20.585786437626865,128.0,1.0
649,649.0,4154,4154.0,181.4974746830583,181.4974746830583,1,3,1,15,9,3,0,-13.313708498984766,20.0,0.0
650,650.0,3836,3836.0,158.84062043356596,158.84062043356596,1,1,1,13,8,3,0,-22.65685424949234,-318.0,0.0
651,651.0,3654,3654.0,159.66904755831214,159.66904755831214,0,0,0,14,7,0,0,0.8284271247461845,-182.0,-1.0
652,652.0,3324,3324.0,143.76955262170046,143.76955262170046,0,0,0,12,6,0,0,-15.899494936611688,-330.0,0.0
