frame,time_min,hyphal_area_px,hyphal_area_um2,hyphal_length_px,hyphal_length_um,branch_points,raw_junction_pixel_count,normalized_branch_point_count,tip_count,skan_graph_branches,skan_terminal_branches,skan_junction_to_junction_branches,length_growth_um_per_min,area_growth_um2_per_min,branch_growth_per_min
227,227.0,10947,10947.0,446.1614716074871,446.1614716074871,4,12,4,20,16,10,1,-31.656854249492426,-530.0,-1.0
228,228.0,10837,10837.0,429.1198410471446,429.1198410471446,4,12,4,22,17,10,1,-17.041630560342526,-110.0,0.0
229,229.0,10661,10661.0,429.1198410471445,429.1198410471445,4,12,4,20,16,10,1,-5.684341886080802e-14,-176.0,0.0
230,230.0,10275,10275.0,435.8772003600252,435.8772003600252,3,8,3,15,12,7,1,6.757359312880681,-386.0,-1.0
231,231.0,10304,10304.0,437.8772003600252,437.8772003600252,3,8,3,15,12,7,1,2.0,29.0,0.0
232,232.0,10266,10266.0,414.87720036002526,414.87720036002526,3,8,3,17,13,7,1,-22.999999999999943,-38.0,0.0
233,233.0,10277,10277.0,419.8772003600252,419.8772003600252,3,8,3,17,13,7,1,4.999999999999943,11.0,0.0
234,234.0,10741,10741.0,464.87720036002526,464.87720036002526,3,8,3,15,12,7,1,45.00000000000006,464.0,0.0
235,235.0,10760,10760.0,452.7056274847714,452.7056274847714,4,11,4,17,15,8,2,-12.171572875253844,19.0,1.0
236,236.0,10723,10723.0,439.16147160748716,439.16147160748716,4,12,4,20,16,10,1,-13.544155877284254,-37.0,0.0
237,237.0,10723,10723.0,439.16147160748716,439.16147160748716,4,12,4,20,16,10,1,0.0,0.0,0.0
238,238.0,10460,10460.0,423.77669529663694,423.77669529663694,4,12,4,20,16,10,1,-15.384776310850214,-263.0,0.0
239,239.0,10300,10300.0,408.8061325481598,408.8061325481598,3,8,3,19,14,7,1,-14.970562748477164,-160.0,-1.0
240,240.0,10005,10005.0,394.2203461105329,394.2203461105329,3,8,3,19,14,7,1,-14.585786437626894,-295.0,0.0
241,241.0,10776,10776.0,454.8477631085024,454.8477631085024,4,11,4,18,15,8,2,60.62741699796953,771.0,1.0
242,242.0,10425,10425.0,420.8772003600253,420.8772003600253,4,11,4,20,16,8,2,-33.97056274847711,-351.0,0.0
243,243.0,10466,10466.0,423.70562748477147,423.70562748477147,4,11,4,20,16,8,2,2.828427124746156,41.0,0.0
244,244.0,10885,10885.0,439.60512242138316,439.60512242138316,4,11,4,22,17,8,2,15.899494936611688,419.0,0.0
245,245.0,11384,11384.0,466.7472580451141,466.7472580451141,5,15,5,25,20,11,2,27.14213562373095,499.0,1.0
246,246.0,11390,11390.0,469.98989873223337,469.98989873223337,5,15,5,23,19,11,2,3.2426406871192626,6.0,0.0
247,247.0,11061,11061.0,479.57568516986026,479.57568516986026,5,15,5,19,17,11,2,9.585786437626894,-329.0,0.0
248,248.0,11588,11588.0,502.13203435596427,502.13203435596427,6,17,6,22,20,12,3,22.556349186104,527.0,1.0
249,249.0,11588,11588.0,502.13203435596427,502.13203435596427,6,17,6,22,20,12,3,0.0,0.0,0.0
250,250.0,11240,11240.0,476.33304448274095,476.33304448274095,5,15,5,21,18,11,2,-25.79898987322332,-348.0,-1.0
251,251.0,11226,11226.0,474.74725804511405,474.74725804511405,5,15,5,21,18,11,2,-1.5857864376268935,-14.0,0.0
252,252.0,10524,10524.0,434.1198410471446,434.1198410471446,4,11,4,18,15,8,2,-40.627416997969476,-702.0,-1.0
253,253.0,10873,10873.0,455.77669529663694,455.77669529663694,5,14,5,19,17,11,2,21.65685424949237,349.0,1.0
254,254.0,10584,10584.0,442.1198410471445,442.1198410471445,4,11,4,20,16,8,2,-13.656854249492426,-289.0,-1.0
255,255.0,10584,10584.0,442.5340546095176,442.5340546095176,4,11,4,20,16,8,2,0.41421356237310647,0.0,0.0
256,256.0,10395,10395.0,437.7766952966369,437.7766952966369,4,11,4,18,15,8,2,-4.757359312880737,-189.0,0.0
257,257.0,10313,10313.0,434.43354954612926,434.43354954612926,4,11,4,18,15,8,2,-3.343145750507631,-82.0,0.0
258,258.0,11295,11295.0,487.6173157302029,487.6173157302029,5,12,5,19,17,11,2,53.18376618407365,982.0,1.0
259,259.0,11439,11439.0,490.23253941935263,490.23253941935263,5,14,5,21,18,11,2,2.6152236891497296,144.0,0.0
260,260.0,10671,10671.0,441.19090885901005,441.19090885901005,4,11,4,20,16,8,2,-49.04163056034258,-768.0,-1.0
261,261.0,10656,10656.0,440.19090885901005,440.19090885901005,4,11,4,20,16,8,2,-1.0,-15.0,0.0
262,262.0,10426,10426.0,411.2203461105329,411.2203461105329,4,11,4,20,16,8,2,-28.970562748477164,-230.0,0.0
263,263.0,10881,10881.0,451.84776310850236,451.84776310850236,4,11,4,20,16,8,2,40.627416997969476,455.0,0.0
264,264.0,10298,10298.0,420.63455967290594,420.63455967290594,4,11,4,18,15,8,2,-31.213203435596427,-583.0,0.0
265,265.0,10605,10605.0,427.6051224213831,427.6051224213831,4,11,4,20,16,8,2,6.970562748477164,307.0,0.0
266,266.0,10682,10682.0,445.0904037956217,445.0904037956217,5,15,5,20,18,11,2,17.485281374238582,77.0,1.0
267,267.0,10679,10679.0,445.6761902332486,445.6761902332486,5,15,5,20,18,11,2,0.5857864376268935,-3.0,0.0
268,268.0,11000,11000.0,464.0609665440988,464.0609665440988,5,15,5,21,18,11,2,18.384776310850214,321.0,0.0
269,269.0,10943,10943.0,457.7472580451141,457.7472580451141,5,15,5,23,19,11,2,-6.313708498984681,-57.0,0.0
270,270.0,10872,10872.0,453.23253941935263,453.23253941935263,5,15,5,21,18,11,2,-4.514718625761475,-71.0,0.0
271,271.0,10672,10672.0,440.4335495461293,440.4335495461293,5,15,5,21,18,11,2,-12.79898987322332,-200.0,0.0
272,272.0,11228,11228.0,475.33304448274095,475.33304448274095,6,18,6,24,21,12,3,34.89949493661163,556.0,1.0
273,273.0,11228,11228.0,475.33304448274095,475.33304448274095,6,18,6,24,21,12,3,0.0,0.0,0.0
274,274.0,10488,10488.0,445.6051224213831,445.6051224213831,4,11,4,18,15,8,2,-29.727922061357845,-740.0,-2.0
275,275.0,10651,10651.0,446.43354954612926,446.43354954612926,4,11,4,20,16,8,2,0.8284271247461561,163.0,0.0
276,276.0,10667,10667.0,447.19090885901,447.19090885901,5,15,5,21,18,11,2,0.7573593128807374,16.0,1.0
277,277.0,11207,11207.0,464.5046173579948,464.5046173579948,5,15,5,23,19,11,2,17.313708498984795,540.0,0.0
278,278.0,10582,10582.0,429.5340546095176,429.5340546095176,4,11,4,22,17,8,2,-34.970562748477164,-625.0,-1.0
279,279.0,10582,10582.0,429.5340546095176,429.5340546095176,4,11,4,22,17,8,2,0.0,0.0,0.0
280,280.0,11028,11028.0,462.74725804511405,462.74725804511405,5,14,5,21,18,11,2,33.21320343559643,446.0,1.0
281,281.0,11083,11083.0,456.333044482741,456.333044482741,5,14,5,23,19,11,2,-6.41421356237305,55.0,0.0
282,282.0,10782,10782.0,438.0193359837562,438.0193359837562,4,11,4,22,17,8,2,-18.313708498984795,-301.0,-1.0
283,283.0,10977,10977.0,448.8477631085024,448.8477631085024,5,15,5,23,19,11,2,10.828427124746213,195.0,1.0
284,284.0,11019,11019.0,451.2619766708755,451.2619766708755,4,11,4,21,17,8,2,2.4142135623731065,42.0,-1.0
285,285.0,11021,11021.0,451.2619766708755,451.2619766708755,4,11,4,21,17,8,2,0.0,2.0,0.0
286,286.0,10957,10957.0,447.19090885901,447.19090885901,4,11,4,24,18,8,2,-4.071067811865532,-64.0,0.0
287,287.0,10585,10585.0,423.94826817189073,423.94826817189073,3,8,3,21,15,7,1,-23.242640687119263,-372.0,-1.0
288,288.0,10300,10300.0,409.634559672906,409.634559672906,3,8,3,21,15,7,1,-14.313708498984738,-285.0,0.0
289,289.0,10967,10967.0,448.43354954612937,448.43354954612937,4,9,4,22,17,10,1,38.79898987322338,667.0,1.0
290,290.0,10645,10645.0,430.19090885901005,430.19090885901005,4,12,4,21,17,10,1,-18.24264068711932,-322.0,0.0
291,291.0,10645,10645.0,430.19090885901005,430.19090885901005,4,12,4,21,17,10,1,0.0,0.0,0.0
292,292.0,10985,10985.0,447.6761902332486,447.6761902332486,4,12,4,22,17,10,1,17.485281374238525,340.0,0.0
293,293.0,10929,10929.0,444.2619766708755,444.2619766708755,4,12,4,24,18,10,1,-3.4142135623730496,-56.0,0.0
294,294.0,10641,10641.0,433.36248173426384,433.36248173426384,4,12,4,20,16,10,1,-10.899494936611688,-288.0,0.0
295,295.0,10051,10051.0,407.70562748477147,407.70562748477147,3,8,3,19,14,7,1,-25.65685424949237,-590.0,-1.0
296,296.0,10731,10731.0,428.8477631085024,428.8477631085024,4,11,4,24,18,10,1,21.14213562373095,680.0,1.0
297,297.0,10731,10731.0,428.8477631085024,428.8477631085024,4,11,4,24,18,10,1,0.0,0.0,0.0
298,298.0,10281,10281.0,412.9482681718908,412.9482681718908,3,8,3,19,14,7,1,-15.899494936611632,-450.0,-1.0
299,299.0,10862,10862.0,429.0193359837562,429.0193359837562,3,8,3,21,15,7,1,16.07106781186542,581.0,0.0
300,300.0,10303,10303.0,398.22034611053294,398.22034611053294,3,8,3,20,15,7,1,-30.798989873223263,-559.0,0.0
301,301.0,10469,10469.0,414.1198410471445,414.1198410471445,3,8,3,21,15,7,1,15.899494936611575,166.0,0.0
302,302.0,10801,10801.0,447.43354954612926,447.43354954612926,4,12,4,20,16,10,1,33.31370849898474,332.0,1.0
303,303.0,10801,10801.0,447.43354954612926,447.43354954612926,4,12,4,20,16,10,1,0.0,0.0,0.0
304,304.0,10316,10316.0,428.2914139223983,428.2914139223983,3,8,3,17,13,7,1,-19.14213562373095,-485.0,-1.0
305,305.0,10294,10294.0,419.22034611053283,419.22034611053283,3,8,3,19,14,7,1,-9.071067811865476,-22.0,0.0
306,306.0,10508,10508.0,419.97770542341357,419.97770542341357,3,8,3,18,14,7,1,0.7573593128807374,214.0,0.0
307,307.0,10468,10468.0,417.3919189857867,417.3919189857867,4,12,4,22,17,10,1,-2.5857864376268935,-40.0,1.0
308,308.0,10832,10832.0,456.8061325481597,456.8061325481597,4,10,4,18,15,8,2,39.41421356237305,364.0,0.0
309,309.0,10832,10832.0,456.8061325481597,456.8061325481597,4,10,4,18,15,8,2,0.0,0.0,0.0
310,310.0,10618,10618.0,440.73506473629425,440.73506473629425,4,10,4,18,15,8,2,-16.071067811865476,-214.0,0.0
311,311.0,10923,10923.0,437.87720036002526,437.87720036002526,4,13,4,20,16,10,1,-2.857864376268992,305.0,0.0
312,312.0,10488,10488.0,428.2203461105329,428.2203461105329,4,13,4,18,15,10,1,-9.656854249492369,-435.0,0.0
313,313.0,10788,10788.0,442.5340546095176,442.5340546095176,4,13,4,18,15,10,1,14.313708498984738,300.0,0.0
314,314.0,10353,10353.0,430.3919189857867,430.3919189857867,4,13,4,18,15,10,1,-12.142135623730951,-435.0,0.0
315,315.0,10351,10351.0,430.3919189857867,430.3919189857867,4,13,4,18,15,10,1,0.0,-2.0,0.0
316,316.0,10532,10532.0,439.87720036002526,439.87720036002526,4,13,4,18,15,10,1,9.485281374238582,181.0,0.0
317,317.0,10138,10138.0,394.9066376115481,394.9066376115481,2,4,2,16,11,4,1,-44.970562748477164,-394.0,-2.0
318,318.0,10614,10614.0,416.97770542341357,416.97770542341357,3,9,3,19,14,7,1,22.071067811865476,476.0,1.0
319,319.0,10592,10592.0,433.2203461105329,433.2203461105329,4,12,4,20,16,10,1,16.24264068711932,-22.0,1.0
320,320.0,10681,10681.0,443.9777054234136,443.9777054234136,5,14,5,21,18,11,2,10.757359312880737,89.0,1.0
321,321.0,10695,10695.0,446.39191898578673,446.39191898578673,5,16,5,21,18,11,2,2.4142135623731065,14.0,0.0
322,322.0,9993,9993.0,407.2497833620557,407.2497833620557,3,9,3,17,13,7,1,-39.14213562373101,-702.0,-2.0
323,323.0,10061,10061.0,414.7350647362943,414.7350647362943,3,9,3,17,13,7,1,7.485281374238582,68.0,0.0
324,324.0,10704,10704.0,440.0487732352791,440.0487732352791,4,12,4,20,16,10,1,25.313708498984795,643.0,1.0
325,325.0,11024,11024.0,452.36248173426384,452.36248173426384,4,11,4,20,16,10,1,12.313708498984738,320.0,0.0
326,326.0,10247,10247.0,412.49242404917504,412.49242404917504,3,9,3,19,14,7,1,-39.870057685088796,-777.0,-1.0
327,327.0,10247,10247.0,412.49242404917504,412.49242404917504,3,9,3,19,14,7,1,0.0,0.0,0.0
328,328.0,10462,10462.0,428.46298679765215,428.46298679765215,3,9,3,17,13,7,1,15.970562748477107,215.0,0.0
329,329.0,10524,10524.0,425.46298679765215,425.46298679765215,3,9,3,19,14,7,1,-3.0,62.0,0.0
330,330.0,10187,10187.0,411.4335495461293,411.4335495461293,3,5,3,19,14,7,1,-14.029437251522836,-337.0,0.0
331,331.0,10321,10321.0,425.0904037956217,425.0904037956217,4,8,4,20,16,10,1,13.656854249492369,134.0,1.0
332,332.0,10570,10570.0,444.23253941935263,444.23253941935263,4,9,4,19,16,10,1,19.14213562373095,249.0,0.0
333,333.0,10570,10570.0,444.23253941935263,444.23253941935263,4,9,4,19,16,10,1,0.0,0.0,0.0
334,334.0,10506,10506.0,438.333044482741,438.333044482741,4,9,4,20,16,10,1,-5.899494936611632,-64.0,0.0
335,335.0,10962,10962.0,463.47518010647195,463.47518010647195,4,9,4,20,16,10,1,25.14213562373095,456.0,0.0
336,336.0,10819,10819.0,456.9188309203679,456.9188309203679,4,8,4,20,16,10,1,-6.5563491861040575,-143.0,0.0
337,337.0,10888,10888.0,462.16147160748716,462.16147160748716,4,9,4,20,16,10,1,5.242640687119263,69.0,0.0
338,338.0,10728,10728.0,434.7766952966369,434.7766952966369,3,5,3,19,14,7,1,-27.38477631085027,-160.0,-1.0
339,339.0,10728,10728.0,434.7766952966369,434.7766952966369,3,5,3,19,14,7,1,0.0,0.0,0.0
340,340.0,10940,10940.0,457.33304448274095,457.33304448274095,3,5,3,19,14,7,1,22.556349186104057,212.0,0.0
341,341.0,10886,10886.0,443.91883092036784,443.91883092036784,4,9,4,24,18,10,1,-13.414213562373106,-54.0,1.0
342,342.0,11009,11009.0,441.5046173579948,441.5046173579948,3,5,3,21,15,7,1,-2.4142135623730496,123.0,-1.0
343,343.0,9980,9980.0,402.5340546095177,402.5340546095177,3,5,3,19,14,7,1,-38.97056274847711,-1029.0,0.0
344,344.0,10498,10498.0,436.67619023324863,436.67619023324863,5,12,5,21,18,11,2,34.14213562373095,518.0,2.0
345,345.0,10498,10498.0,436.67619023324863,436.67619023324863,5,12,5,21,18,11,2,0.0,0.0,0.0
346,346.0,10512,10512.0,435.8183258569795,435.8183258569795,4,9,4,20,16,10,1,-0.8578643762691058,14.0,-1.0
347,347.0,10727,10727.0,448.06096654409885,448.06096654409885,4,9,4,20,16,10,1,12.24264068711932,215.0,0.0
348,348.0,10187,10187.0,404.5340546095177,404.5340546095177,3,5,3,19,14,7,1,-43.526911934581165,-540.0,-1.0
349,349.0,10311,10311.0,412.19090885901005,412.19090885901005,3,5,3,19,14,7,1,7.656854249492369,124.0,0.0
350,350.0,10268,10268.0,409.1198410471446,409.1198410471446,3,5,3,21,15,7,1,-3.0710678118654755,-43.0,0.0
351,351.0,10271,10271.0,409.70562748477147,409.70562748477147,3,5,3,21,15,7,1,0.5857864376268935,3.0,0.0
352,352.0,11132,11132.0,462.94826817189073,462.94826817189073,4,9,4,20,16,8,2,53.24264068711926,861.0,1.0
353,353.0,10960,10960.0,457.29141392239836,457.29141392239836,4,9,4,20,16,8,2,-5.656854249492369,-172.0,0.0
354,354.0,11064,11064.0,451.9188309203679,451.9188309203679,4,12,4,22,17,10,1,-5.372583002030467,104.0,0.0
355,355.0,10876,10876.0,440.98989873223337,440.98989873223337,4,9,4,22,17,10,1,-10.928932188134524,-188.0,0.0
356,356.0,10818,10818.0,446.5756851698602,446.5756851698602,4,12,4,20,16,10,1,5.585786437626837,-58.0,0.0
357,357.0,10818,10818.0,446.5756851698602,446.5756851698602,4,12,4,20,16,10,1,0.0,0.0,0.0
358,358.0,10644,10644.0,439.74725804511405,439.74725804511405,4,12,4,20,16,10,1,-6.828427124746156,-174.0,0.0
359,359.0,10641,10641.0,436.77669529663694,436.77669529663694,4,12,4,20,16,10,1,-2.970562748477107,-3.0,0.0
360,360.0,10493,10493.0,427.5340546095176,427.5340546095176,4,12,4,20,16,10,1,-9.24264068711932,-148.0,0.0
361,361.0,10907,10907.0,453.1198410471445,453.1198410471445,4,9,4,18,15,8,2,25.585786437626894,414.0,0.0
362,362.0,10494,10494.0,424.36248173426384,424.36248173426384,3,8,3,19,14,7,1,-28.75735931288068,-413.0,-1.0
363,363.0,10460,10460.0,421.94826817189073,421.94826817189073,3,8,3,19,14,7,1,-2.4142135623731065,-34.0,0.0
364,364.0,10628,10628.0,424.4335495461293,424.4335495461293,3,8,3,19,14,7,1,2.485281374238582,168.0,0.0
365,365.0,10499,10499.0,422.4629867976522,422.4629867976522,4,9,4,22,17,8,2,-1.970562748477107,-129.0,1.0
366,366.0,10493,10493.0,428.77669529663694,428.77669529663694,4,9,4,20,16,8,2,6.313708498984738,-6.0,0.0
367,367.0,10944,10944.0,457.23253941935263,457.23253941935263,4,12,4,20,16,10,1,28.45584412271569,451.0,0.0
368,368.0,11326,11326.0,475.78888860545663,475.78888860545663,5,13,5,21,18,11,2,18.556349186104,382.0,1.0
369,369.0,11326,11326.0,475.78888860545663,475.78888860545663,5,13,5,21,18,11,2,0.0,0.0,0.0
370,370.0,10081,10081.0,402.1198410471445,402.1198410471445,3,8,3,19,14,7,1,-73.66904755831212,-1245.0,-2.0
371,371.0,10189,10189.0,409.19090885901005,409.19090885901005,3,8,3,19,14,7,1,7.071067811865532,108.0,0.0
372,372.0,10535,10535.0,426.19090885901,426.19090885901,3,8,3,19,14,7,1,16.999999999999943,346.0,0.0
373,373.0,11125,11125.0,458.26197667087547,458.26197667087547,3,8,3,19,14,7,1,32.071067811865476,590.0,0.0
374,374.0,9964,9964.0,396.0487732352791,396.0487732352791,3,7,3,19,14,7,1,-62.21320343559637,-1161.0,0.0
375,375.0,9981,9981.0,397.4629867976522,397.4629867976522,3,7,3,19,14,7,1,1.4142135623731065,17.0,0.0
376,376.0,10951,10951.0,456.26197667087547,456.26197667087547,4,11,4,20,16,10,1,58.79898987322326,970.0,1.0
377,377.0,10758,10758.0,449.0904037956217,449.0904037956217,4,11,4,20,16,10,1,-7.171572875253787,-193.0,0.0
378,378.0,11029,11029.0,459.16147160748716,459.16147160748716,4,11,4,20,16,10,1,10.071067811865476,271.0,0.0
379,379.0,10719,10719.0,441.9188309203679,441.9188309203679,4,8,4,20,16,10,1,-17.242640687119263,-310.0,0.0
380,380.0,10744,10744.0,446.84776310850236,446.84776310850236,4,11,4,20,16,10,1,4.928932188134468,25.0,0.0
381,381.0,10744,10744.0,446.84776310850236,446.84776310850236,4,11,4,20,16,10,1,0.0,0.0,0.0
382,382.0,10475,10475.0,423.01933598375615,423.01933598375615,4,11,4,20,16,10,1,-23.828427124746213,-269.0,0.0
383,383.0,10599,10599.0,420.36248173426384,420.36248173426384,3,7,3,19,14,7,1,-2.656854249492312,124.0,-1.0
384,384.0,10175,10175.0,413.3624817342638,413.3624817342638,3,7,3,19,14,7,1,-7.000000000000057,-424.0,0.0
385,385.0,10608,10608.0,427.01933598375615,427.01933598375615,3,7,3,19,14,7,1,13.656854249492369,433.0,0.0
386,386.0,10166,10166.0,414.3624817342638,414.3624817342638,3,7,3,19,14,7,1,-12.656854249492369,-442.0,0.0
387,387.0,10164,10164.0,414.3624817342638,414.3624817342638,3,7,3,19,14,7,1,0.0,-2.0,0.0
388,388.0,10355,10355.0,421.6051224213831,421.6051224213831,3,7,3,19,14,7,1,7.242640687119319,191.0,0.0
389,389.0,10790,10790.0,445.33304448274095,445.33304448274095,4,11,4,20,16,10,1,23.727922061357845,435.0,1.0
390,390.0,10616,10616.0,442.16147160748716,442.16147160748716,4,12,4,20,16,10,1,-3.171572875253787,-174.0,0.0
391,391.0,10303,10303.0,422.6761902332485,422.6761902332485,3,7,3,19,14,7,1,-19.48528137423864,-313.0,-1.0
392,392.0,10637,10637.0,449.33304448274095,449.33304448274095,5,14,5,21,18,11,2,26.656854249492426,334.0,2.0
393,393.0,10637,10637.0,449.33304448274095,449.33304448274095,5,14,5,21,18,11,2,0.0,0.0,0.0
394,394.0,10365,10365.0,421.3624817342638,421.3624817342638,3,7,3,19,14,7,1,-27.970562748477164,-272.0,-2.0
395,395.0,10349,10349.0,421.6051224213831,421.6051224213831,3,7,3,21,15,7,1,0.2426406871193194,-16.0,0.0
396,396.0,10616,10616.0,445.7056274847714,445.7056274847714,3,8,3,19,14,7,1,24.10050506338831,267.0,0.0
397,397.0,10803,10803.0,453.4629867976521,453.4629867976521,3,8,3,19,14,7,1,7.757359312880681,187.0,0.0
398,398.0,10380,10380.0,431.19090885901,431.19090885901,4,12,4,20,16,10,1,-22.2720779386421,-423.0,1.0
399,399.0,10359,10359.0,430.19090885901,430.19090885901,4,12,4,20,16,10,1,-1.0,-21.0,0.0
400,400.0,10737,10737.0,445.26197667087547,445.26197667087547,4,12,4,20,16,10,1,15.071067811865476,378.0,0.0
401,401.0,10525,10525.0,439.84776310850236,439.84776310850236,4,12,4,20,16,10,1,-5.4142135623731065,-212.0,0.0
402,402.0,10404,10404.0,431.6051224213831,431.6051224213831,4,12,4,20,16,10,1,-8.242640687119263,-121.0,0.0
403,403.0,10628,10628.0,438.67619023324863,438.67619023324863,4,12,4,20,16,10,1,7.071067811865532,224.0,0.0
404,404.0,10836,10836.0,458.43354954612926,458.43354954612926,3,8,3,19,14,7,1,19.757359312880624,208.0,-1.0
405,405.0,10600,10600.0,445.5340546095176,445.5340546095176,3,8,3,19,14,7,1,-12.899494936611632,-236.0,0.0
406,406.0,10600,10600.0,445.5340546095176,445.5340546095176,3,8,3,19,14,7,1,0.0,0.0,0.0
407,407.0,10670,10670.0,435.19090885901,435.19090885901,3,8,3,19,14,7,1,-10.343145750507631,70.0,0.0
408,408.0,10304,10304.0,427.19090885901005,427.19090885901005,4,12,4,20,16,10,1,-7.999999999999943,-366.0,1.0
409,409.0,10284,10284.0,424.01933598375615,424.01933598375615,3,8,3,19,14,7,1,-3.1715728752539007,-20.0,-1.0
410,410.0,10532,10532.0,438.9188309203679,438.9188309203679,4,11,4,20,16,10,1,14.899494936611745,248.0,1.0
411,411.0,10750,10750.0,449.4041122946064,449.4041122946064,4,12,4,20,16,10,1,10.485281374238525,218.0,0.0
412,412.0,10750,10750.0,449.4041122946064,449.4041122946064,4,12,4,20,16,10,1,0.0,0.0,0.0
413,413.0,10127,10127.0,413.94826817189073,413.94826817189073,3,8,3,19,14,7,1,-35.45584412271569,-623.0,-1.0
414,414.0,10244,10244.0,420.84776310850236,420.84776310850236,3,8,3,19,14,7,1,6.899494936611632,117.0,0.0
415,415.0,10192,10192.0,410.8772003600253,410.8772003600253,3,8,3,19,14,7,1,-9.97056274847705,-52.0,0.0
416,416.0,10688,10688.0,443.60512242138316,443.60512242138316,5,15,5,23,19,11,2,32.727922061357845,496.0,2.0
417,417.0,10406,10406.0,438.97770542341357,438.97770542341357,3,8,3,17,13,7,1,-4.62741699796959,-282.0,-2.0
418,418.0,10406,10406.0,438.97770542341357,438.97770542341357,3,8,3,17,13,7,1,0.0,0.0,0.0
419,419.0,10651,10651.0,451.2914139223983,451.2914139223983,3,8,3,17,13,7,1,12.313708498984738,245.0,0.0
420,420.0,10398,10398.0,429.36248173426384,429.36248173426384,4,9,4,20,16,10,1,-21.928932188134468,-253.0,1.0
421,421.0,10558,10558.0,442.6761902332485,442.6761902332485,5,15,5,21,18,11,2,13.313708498984681,160.0,1.0
422,422.0,10425,10425.0,432.4335495461293,432.4335495461293,4,11,4,20,16,10,1,-10.242640687119206,-133.0,-1.0
423,423.0,10517,10517.0,432.6051224213831,432.6051224213831,4,12,4,20,16,10,1,0.17157287525378706,92.0,0.0
424,424.0,10527,10527.0,433.0193359837562,433.0193359837562,4,12,4,20,16,10,1,0.41421356237310647,10.0,0.0
425,425.0,10223,10223.0,419.1198410471445,419.1198410471445,4,12,4,20,16,10,1,-13.899494936611688,-304.0,0.0
426,426.0,10268,10268.0,413.7056274847714,413.7056274847714,3,8,3,19,14,7,1,-5.4142135623731065,45.0,-1.0
427,427.0,10270,10270.0,407.36248173426384,407.36248173426384,3,8,3,21,15,7,1,-6.343145750507574,2.0,0.0
428,428.0,10328,10328.0,411.77669529663694,411.77669529663694,3,8,3,19,14,7,1,4.4142135623731065,58.0,0.0
429,429.0,10261,10261.0,410.87720036002526,410.87720036002526,3,8,3,19,14,7,1,-0.8994949366116884,-67.0,0.0
430,430.0,10276,10276.0,415.1198410471445,415.1198410471445,3,8,3,19,14,7,1,4.242640687119263,15.0,0.0
431,431.0,10227,10227.0,416.2914139223983,416.2914139223983,3,8,3,19,14,7,1,1.171572875253787,-49.0,0.0
432,432.0,9959,9959.0,398.0487732352791,398.0487732352791,3,8,3,19,14,7,1,-18.242640687119206,-268.0,0.0
433,433.0,10539,10539.0,438.26197667087547,438.26197667087547,4,11,4,20,16,10,1,40.21320343559637,580.0,1.0
434,434.0,9904,9904.0,390.5634918610405,390.5634918610405,3,8,3,19,14,7,1,-47.69848480983495,-635.0,-1.0
435,435.0,10108,10108.0,397.2203461105329,397.2203461105329,3,8,3,19,14,7,1,6.656854249492369,204.0,0.0
436,436.0,10108,10108.0,397.2203461105329,397.2203461105329,3,8,3,19,14,7,1,0.0,0.0,0.0
437,437.0,10295,10295.0,403.22034611053294,403.22034611053294,3,8,3,21,15,7,1,6.000000000000057,187.0,0.0
438,438.0,10374,10374.0,416.1198410471445,416.1198410471445,3,8,3,19,14,7,1,12.899494936611575,79.0,0.0
439,439.0,10554,10554.0,442.46298679765215,442.46298679765215,3,8,3,17,13,7,1,26.34314575050763,180.0,0.0
440,440.0,10948,10948.0,478.01933598375626,478.01933598375626,5,15,5,19,17,9,3,35.556349186104114,394.0,2.0
441,441.0,10445,10445.0,424.19090885901,424.19090885901,4,12,4,20,16,10,1,-53.82842712474627,-503.0,-1.0
442,442.0,10446,10446.0,423.77669529663694,423.77669529663694,4,12,4,20,16,10,1,-0.4142135623730496,1.0,0.0
443,443.0,10507,10507.0,435.33304448274095,435.33304448274095,4,12,4,20,16,10,1,11.556349186104,61.0,0.0
444,444.0,10413,10413.0,429.26197667087547,429.26197667087547,4,12,4,20,16,10,1,-6.0710678118654755,-94.0,0.0
445,445.0,10753,10753.0,447.16147160748716,447.16147160748716,4,12,4,20,16,10,1,17.89949493661169,340.0,0.0
446,446.0,10382,10382.0,425.36248173426384,425.36248173426384,4,12,4,20,16,10,1,-21.79898987322332,-371.0,0.0
447,447.0,10726,10726.0,457.84776310850236,457.84776310850236,3,8,3,17,13,7,1,32.485281374238525,344.0,-1.0
448,448.0,10741,10741.0,458.84776310850236,458.84776310850236,3,8,3,17,13,7,1,1.0,15.0,0.0
449,449.0,10544,10544.0,453.19090885901,453.19090885901,3,8,3,17,13,7,1,-5.656854249492369,-197.0,0.0
450,450.0,10478,10478.0,423.84776310850236,423.84776310850236,3,8,3,19,14,7,1,-29.34314575050763,-66.0,0.0
451,451.0,10595,10595.0,438.0193359837562,438.0193359837562,4,12,4,21,17,10,1,14.171572875253844,117.0,1.0
452,452.0,10694,10694.0,461.01933598375615,461.01933598375615,3,8,3,17,13,7,1,22.999999999999943,99.0,-1.0
453,453.0,10566,10566.0,452.8772003600252,452.8772003600252,3,8,3,17,13,7,1,-8.142135623730951,-128.0,0.0
454,454.0,10566,10566.0,452.8772003600252,452.8772003600252,3,8,3,17,13,7,1,0.0,0.0,0.0
